,description,user_id,screen_name,friends_count,text,created_at,verified,tweet_id,followers_count,location,statuses_count,following,favourites_count,retweet_count,listed_count,date_of_tweet
81,"Actor Youtuber. love watching the sidemen Behzinga, harry , the walking dead falling skies forever!  spence fc for the win",1952284578,AlfieSibley,1906,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Thu Oct 10 18:15:44 +0000 2013,False,695372886895296512,292,,5472,1906,7515,3443,12,Thu Feb 04 22:26:30 +0000 2016
82,"Actor Youtuber. love watching the sidemen Behzinga, harry , the walking dead falling skies forever!  spence fc for the win",1952284578,AlfieSibley,1906,RT @SWFLMarketeers: Here's the Fine Brothers 'React World' scandal in a nutshell: Popular YouTubers the Fine Brothers are embroile... https…,Thu Oct 10 18:15:44 +0000 2013,False,695372759090638849,292,,5472,1906,7515,2,12,Thu Feb 04 22:25:59 +0000 2016
83,@AmazingPhil: @danisnotonfire what that mouth do,2894953288,patoisphan,675,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Thu Nov 27 18:04:37 +0000 2014,False,695372241895206914,3401,sitc 2016,25957,675,23859,138,71,Thu Feb 04 22:23:56 +0000 2016
84,Guy that really likes tea. Musician. Ponies!  NOT BRITISH. My guitar's name is Octavia,3425890857,HowTealicious,183,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Sun Aug 16 13:58:29 +0000 2015,False,695372023166402561,119,Česká republika,2058,183,1851,3443,1,Thu Feb 04 22:23:04 +0000 2016
85,How many Danny DeVitos does it take to build a Brendon Urie,2531712699,dadsmikkelsen_,470,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Mon May 05 20:32:33 +0000 2014,False,695371931025932290,560,[she/they],80502,470,8597,138,36,Thu Feb 04 22:22:42 +0000 2016
86,Lawyer and movie enthusiast - Sean,3301595483,trivial_media,194,"Don't fool yourselfs, the fine brothers apologised because it was a good business choice not because they realised the error of their ways",Thu May 28 11:25:04 +0000 2015,False,695371443433934849,143,,88,194,83,0,2,Thu Feb 04 22:20:46 +0000 2016
87,"Hi. I'm a just a normal fangirl like everyone else here! I like music, anime, YouTube, video games, and a really good fanfic.",2928936162,HaleLeeann,344,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Sat Dec 13 20:53:20 +0000 2014,False,695371438975352833,65,,2522,344,4763,138,3,Thu Feb 04 22:20:45 +0000 2016
88,"Low rank fangirl // Dank meme (͡° ͜ʖ ͡°)// 
Kevin // hit me up anytime//",2957613480,bgirl_celia,448,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Sat Jan 03 20:12:33 +0000 2015,False,695370788447211523,203,,6790,448,9311,138,6,Thu Feb 04 22:18:09 +0000 2016
89,,2258156846,OClaire1029671,185,Probably the best Fine Brothers Reaction I've seen (It's a musical),Sun Dec 22 21:42:51 +0000 2013,False,695370593043021825,942,Scottsdale,919756,185,33,0,166,Thu Feb 04 22:17:23 +0000 2016
90,(っ◡‿◡)っ ♥ @Jesse_Amesquita,2453585612,theamazingnat,140,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Sat Apr 19 19:14:03 +0000 2014,False,695368361488744450,104,the unknown,1199,140,737,138,0,Thu Feb 04 22:08:31 +0000 2016
91,Hago Radio.Insomnia-40 Principales:2002-2004.Nocturia-Olimpica:2006.El Mañanero-La Mega:2010-2014. El Buho-Yotuve:2007-Hoy,3294167711,Chancho414,647,Probably the best Fine Brothers Reaction I've seen (It's a musical):https://t.co/NxOGZK7T7d https://t.co/OtxoA5hpPe,Fri May 22 16:04:37 +0000 2015,False,695368102112940033,4238,"Bogotá, Colombia",68821,647,1381,0,37,Thu Feb 04 22:07:29 +0000 2016
92,| Pauly D still the Nig | IG KingWevo |@bigsean @DjPaulyD @chiefkeef|,331736175,KingWevo,1003,I liked a @YouTube video from @theyoungturks https://t.co/eVpPKqjh9O Why People Are Mad At The Fine Brothers,Fri Jul 08 16:58:16 +0000 2011,False,695367929257267200,1297,Same place @kingjames from.,32433,1003,3701,0,1,Thu Feb 04 22:06:48 +0000 2016
93,Global Domination (also Unity enthusiast),59501296,zealcore,256,@Boogie2988 You were mentioned in an article on the biggest Czech news site in an article about Fine Bros. Good job! https://t.co/1UYrx7Vdyt,Thu Jul 23 15:48:24 +0000 2009,False,695367920054980609,304,San Francisco,3049,256,1099,0,5,Thu Feb 04 22:06:46 +0000 2016
94,"Jack || 16 || boy, ze/hir || top Zero liker on this fucking website",2936308032,fightmecaesar,55,I'm hearing that goblin is an antisemitic insult and to use it against the fine brothers is...ahem...bad,Fri Dec 19 18:30:24 +0000 2014,False,695366863815970816,52,brunos loving arms/georgia,21343,55,2098,0,7,Thu Feb 04 22:02:34 +0000 2016
95,"radical follower of Jesus + passionate husband + father + friend :: plus the rest -- books, sf, all things spatial, tech-stuff, cycling, mtb, tdf & f1",138360939,Daniel__Harvey,770,"The Internet can be a merciless and ignorant lynch mob. #finebrothers
https://t.co/LZx24jLKnd",Thu Apr 29 09:59:12 +0000 2010,False,695366727241105408,299,"Perth, WA",16452,770,3422,0,42,Thu Feb 04 22:02:01 +0000 2016
96,14 | YouTuber | Author | Bookworm | Singer | Photographer | Geek | Queen Fangirl | Bemo | Just a mess living in a messed up world,2925936821,TheEverlynMay,114,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Tue Dec 16 23:16:22 +0000 2014,False,695366650682413057,120,Le Earth,2817,114,5569,138,0,Thu Feb 04 22:01:43 +0000 2016
97,"the cutest queer in town
he/they
Barry gives me lIFE

I talk about hating myself a lot so be warned all like 4 people who follow me",4083402614,leothecornlord,113,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Sat Oct 31 20:41:19 +0000 2015,False,695366431769128960,12,,78,113,42,778,0,Thu Feb 04 22:00:51 +0000 2016
98,Animator,2387904937,Kazumichanpro,14,I liked a @YouTube video https://t.co/R4PaK4D0s3 We REACT™ to the Fine Brothers,Thu Mar 13 21:10:04 +0000 2014,False,695366043884060673,10,USA,447,14,0,0,0,Thu Feb 04 21:59:18 +0000 2016
99,Hi guys. Check out my twitch at maximusprime141. I mainly do pack openings on FIFA. Also check my gaming youtube channel out: DailyCWgaming. #harryeatsmics,2923601975,Maximusprime141,173,@Trollzous @KEEMSTARx @Boogie2988 the Fine Bros apologised and cut the programme https://t.co/8CYcBZzxPB,Mon Dec 15 20:50:47 +0000 2014,False,695365879790309376,63,,398,173,90,0,0,Thu Feb 04 21:58:39 +0000 2016
100,"I write things to sell stuff, and to tell people how to sell stuff. Into history, science, booze, music, dirty jokes and booze.",309542018,SublightMonster,488,"Yo, Fine Brothers: this Alan Funt dude has been stealing your act. Go sic your followers on him.",Thu Jun 02 08:04:14 +0000 2011,False,695395686469099520,451,Tokyo,12421,488,3547,0,17,Thu Feb 04 23:57:06 +0000 2016
101,gosh darn,2688141336,ednitos,268,RT @ImColtonCurtis: *This tweet has been removed due to a trademark infringement registered to Fine Brothers Entertainment*,Mon Jul 28 19:13:13 +0000 2014,False,695395685739331584,139,,702,268,737,52,0,Thu Feb 04 23:57:05 +0000 2016
102,"Senior at KSU. MTG player, vice president of the TTRPG on campus. Integrated Language Arts. Pessimist. My life for Aiur.",427687843,CoolStoryBroMan,266,"The whole issue with the Fine Brothers is an example of old media trying to budge into new media, its not gonna work. internet to stronk",Sat Dec 03 21:05:01 +0000 2011,False,695395482055548929,98,Ohio,3494,266,2362,0,2,Thu Feb 04 23:56:17 +0000 2016
103,"Musician, Tech Enthusiast, Police Supporter, Proud #HootOwl and #Royalist",2366109390,Foxtrot4978,1105,"I added a video to a @YouTube playlist https://t.co/f6hyxv5F2C Fine Brothers ""React World"" Response Part One.",Fri Feb 28 21:25:56 +0000 2014,False,695394437719953408,479,Milwaukee USA / 414,22148,1105,8004,0,18,Thu Feb 04 23:52:08 +0000 2016
104,"Musician, Tech Enthusiast, Police Supporter, Proud #HootOwl and #Royalist",2366109390,Foxtrot4978,1105,"I liked a @YouTube video from @steviecyb https://t.co/f6hyxv5F2C Fine Brothers ""React World"" Response Part One.",Fri Feb 28 21:25:56 +0000 2014,False,695394413980192769,479,Milwaukee USA / 414,22148,1105,8004,0,18,Thu Feb 04 23:52:02 +0000 2016
105,YouTuber • Future Streamer • Leader/Founder @AcEClan || PS4 || BO3 || @blackwolf506 ☺ || Future Police Officer,973231014,Maria_emili2014,571,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Tue Nov 27 04:21:40 +0000 2012,False,695394240965144577,2874,twitch.tv/AcE_Silverfox,8656,571,1432,3443,2,Thu Feb 04 23:51:21 +0000 2016
106,"Pᘳᐃ, Based, Agnostic Atheist, Metahuman, Scifi Fan, Gamer, Geek, 'Murika Fuck Yeah!!!, Pronouns (Me, Myself, I), SJW Killjoy, Reaper Crew    (◣_◢)",17886742,PhoenixCE,1574,"Well, The Fine Bros are still in free fall. https://t.co/84Rq0vioDu",Fri Dec 05 01:58:04 +0000 2008,False,695394006713241600,1965,The Burning Hells,44741,1574,14044,0,48,Thu Feb 04 23:50:25 +0000 2016
107,"All I want is for the world to be a better place for everyone to live in. 
If you need help, I'm here for you.",2202499849,FemmePhoenixVO,466,"@S0LV0 It's the Fine Brothers, of course they're disingenuous. They're literally only concerned about money, and they're losing it fast.",Tue Nov 19 04:48:42 +0000 2013,False,695393754132295680,113,Gem City,25163,466,10894,0,7,Thu Feb 04 23:49:25 +0000 2016
108,Tokyo based YouTuber & bilingual news geek  東京在住外国人ブロガーです♪ https://t.co/tWEI7n3zaK  http://t.co/Pl2OYGDkD9,36619322,hikosaemon,6564,RT @amandasekine: “The Fine Brothers Controversy Explained” by @hankgreen https://t.co/x1VDNYQHkC,Thu Apr 30 07:42:17 +0000 2009,False,695393749304672256,8654,Tokyo,52892,6564,5619,3,381,Thu Feb 04 23:49:24 +0000 2016
109,Just a North Florida teen ready to see the world✌️,2675919901,Naturaskye,415,RT @zacdeck: imagine an alternate universe where the fine brothers actually got the trademark and took over https://t.co/4ZgsbnraMx,Thu Jul 24 05:33:41 +0000 2014,False,695393683881873408,235,Dream&Inspire,19291,415,53979,30,6,Thu Feb 04 23:49:08 +0000 2016
110,just try to be human... or not ..,327541302,WigginAndrew,869,The Fine Brothers are apologizing to their fans and have stopped a recent project they just announced. The... https://t.co/QnS0EjrC1J,Fri Jul 01 18:49:54 +0000 2011,False,695393460702982145,28499,,166009,869,4777,0,283,Thu Feb 04 23:48:15 +0000 2016
111,,2342526692,AllSuperInfo,368,The Fine Brothers Apologize To Their Fans https://t.co/vsIvcKBl2a&lt;/p&gt; https://t.co/JgUHbetv1p,Thu Feb 13 20:15:42 +0000 2014,False,695393453006393344,22372,,34415,368,6053,0,118,Thu Feb 04 23:48:13 +0000 2016
112,Former VC rug-rat. Still in love with startup land.,3140973039,davidnnam,235,"A new perspective on challenges of YouTube creators. The same old perspective on internet mobs.
https://t.co/yYS8dQ4Ofn by @hankgreen",Mon Apr 06 16:49:41 +0000 2015,False,695393285540442112,91,,271,235,310,0,14,Thu Feb 04 23:47:33 +0000 2016
113,| 13 | | Gamer | | Youtuber | Youtube: Jixel Gamez | | Facebook: Jacob Faura | | Instagram: Jixel Gamez | Twitch: Sergio7295 |,2292718359,JixelGamez,871,"Please read this 👇

“A message from the Fine Brothers” by Fine Brothers Ent. https://t.co/46q7DmN0Yt",Mon Jan 20 01:31:22 +0000 2014,False,695393118862966785,327,"Miami, FL",453,871,12745,0,0,Thu Feb 04 23:46:53 +0000 2016
114,"CEO of Nymblsoft, Nymdx and Nitai Partners",109327165,AdityaSatsangi,154,RT @mashable: Here's the Fine Brothers 'React World' scandal in a nutshell https://t.co/4iF7Wdsy9f https://t.co/62DoBzLvY0,Thu Jan 28 17:59:17 +0000 2010,False,695392856358322180,313,"San Diego, CA ",4942,154,784,19,140,Thu Feb 04 23:45:51 +0000 2016
115,gaming news,20002738,PCGiA,3016,"Reaction to The Fine Brothers and Peter Molyneux Retirement: The Overwatch beta comes back February 9, ... https://t.co/bd0O9D6sCv #PCGiA",Tue Feb 03 20:49:52 +0000 2009,False,695392253276061696,4336,Canada,121903,3016,22,0,222,Thu Feb 04 23:43:27 +0000 2016
116,i don't even know,1676195046,AafFlaaffy,32,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Fri Aug 16 17:18:42 +0000 2013,False,695392007523405824,2,play.pokemonshowdown.com,157,32,265,778,0,Thu Feb 04 23:42:29 +0000 2016
117,,2730958332,davidmuir31,430,I liked a @YouTube video https://t.co/b00G5dV34O We REACT™ to the Fine Brothers,Thu Aug 14 05:25:37 +0000 2014,False,695391866339000323,195,United Kingdom,2564,430,6,0,3,Thu Feb 04 23:41:55 +0000 2016
118,Gonna try to do that Youtube thing.,346933907,gamecrashed,268,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Tue Aug 02 01:52:52 +0000 2011,False,695391778145308674,292,@strawbiri for p/a,24526,268,27264,3443,1,Thu Feb 04 23:41:34 +0000 2016
119,searching for games......,1908932582,games_24_365,58,Reaction to The Fine Brothers and Peter Molyneux Retirement: https://t.co/bHA5yGxPvL: https://t.co/Vqs8J3UtVc,Thu Sep 26 19:16:48 +0000 2013,False,695391748965560322,188,Beside your PC,87172,58,0,0,54,Thu Feb 04 23:41:27 +0000 2016
120,PSN ID: KingsleyGamer,3349946379,KingsleyNewz,928,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/IhWM3EbEgu #xbox #ps4 https://t.co/rYwmeeCBDj,Sun Jun 28 23:32:45 +0000 2015,False,695391603519651842,1097,,104205,928,131,0,184,Thu Feb 04 23:40:52 +0000 2016
121,Don't miss the news about your favorite games. Follow us!,905252540,XboxWrld,699,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/4XtUWr00qc https://t.co/tGUesOO6ce,Fri Oct 26 04:03:21 +0000 2012,False,695391348489203712,363,USA,2822,699,1,0,4,Thu Feb 04 23:39:51 +0000 2016
122,Hottest Video Game News For The Real Gamers Out There!,269263716,Topnews4Gamers,7,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/k2t8sVbOpK,Sun Mar 20 12:17:53 +0000 2011,False,695391032519688193,83,,431589,7,0,0,16,Thu Feb 04 23:38:36 +0000 2016
123,PS4 Fans has all the latest news on #PS4 gaming and #eSports.,1238191357,SonyPS4Fans,267,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/0Fizj95iGo,Sun Mar 03 07:09:04 +0000 2013,False,695390712045514752,2444,Worldwide,51462,267,23,0,50,Thu Feb 04 23:37:20 +0000 2016
124,Bringing you up to data gaming news - follow our tags #cogxbox #cogps3 #cogps4 #cogVideogames,2818255507,CogGamingNews,1,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/bnH3lHTBKC #cogPs3 #ps3,Thu Sep 18 22:57:49 +0000 2014,False,695390597155172354,345,A sofa,227786,1,0,0,73,Thu Feb 04 23:36:52 +0000 2016
125,Bringing you up to data gaming news - follow our tags #cogxbox #cogps3 #cogps4 #cogVideogames,2818255507,CogGamingNews,1,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/bnH3lHTBKC #ps4 #cogps4 #sony,Thu Sep 18 22:57:49 +0000 2014,False,695390582932279297,345,A sofa,227786,1,0,0,73,Thu Feb 04 23:36:49 +0000 2016
126,Bringing you up to data gaming news - follow our tags #cogxbox #cogps3 #cogps4 #cogVideogames,2818255507,CogGamingNews,1,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/bnH3lHTBKC #cogXbox #xbox360,Thu Sep 18 22:57:49 +0000 2014,False,695390566192840704,345,A sofa,227786,1,0,0,73,Thu Feb 04 23:36:45 +0000 2016
127,Hottest Video Game News For The Real Gamers Out There!,269263716,Topnews4Gamers,7,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/4klfJlOKVj,Sun Mar 20 12:17:53 +0000 2011,False,695390184343384066,83,,431589,7,0,0,16,Thu Feb 04 23:35:14 +0000 2016
128,,4781060175,fine_review,39,"♫♫ THE DOOBIE BROTHERS ""I Cheat The Hangmnan"" NIP https://t.co/H6K0quqZae https://t.co/vrzelpaV92",Tue Jan 12 05:13:45 +0000 2016,False,695390102894215168,22,,7088,39,0,0,13,Thu Feb 04 23:34:54 +0000 2016
129,bless up?,2614362834,kianscaylentime,477,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Wed Jul 09 23:06:21 +0000 2014,False,695389740120453120,636,"jc/6, xo",7778,477,4219,3443,6,Thu Feb 04 23:33:28 +0000 2016
130,"flawed as they come but God is not through with me yet. I am fat. I do have a big head. what else you got?
Big_Dusty on snapchat
D_rich864 on Instagram",22634439,D_rich864,1757,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Tue Mar 03 15:29:08 +0000 2009,False,695389079500775424,468,"Greenwood, SC",42941,1757,2495,3443,7,Thu Feb 04 23:30:50 +0000 2016
131,"Im a YouTuber (Cosmicflame29). TF,Halo,and X-Box are mynthing.",473567206,ironbot222,55,I liked a @YouTube video https://t.co/K3mEMNEj8c We REACT™ to the Fine Brothers,Wed Jan 25 03:29:28 +0000 2012,False,695387658189582337,138,,5602,55,30,0,1,Thu Feb 04 23:25:12 +0000 2016
132,Kadang kadang ngAndroid - Check our apps on Favorite.,1545036728,dev_andro_id,111,"RT @GULANGGULINGcom: Fine Brothers Entertainment Batal Patenkan Kata “REACT”, Akun YouTube Bebas Copyright https://t.co/Y0D2xRAQ47 https://…",Tue Jun 25 07:10:42 +0000 2013,False,695387381977866240,1402,Yogyakarta - Indonesia,2965,111,10,1,4,Thu Feb 04 23:24:06 +0000 2016
133,Polyglot #BSCYB,2566053027,TroyardStilton,247,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Mon May 26 22:57:32 +0000 2014,False,695387047297593345,80,,7473,247,747,3443,5,Thu Feb 04 23:22:46 +0000 2016
134,"My Exclusive Comments & Commentary Of WWE NEWS & RUMORS DAILY! Seanzviewent On Youtube Subscribe Today! With Over 80,000 YouTube Subscribers!  SHARE THIS NOW!!",548825170,SeanzviewEnt88,2008,People Would Rather Read Youtube Comments On Fine Brothers Entertainment Instead Of Watching Their Videos https://t.co/8WuC9WDtvm,Mon Apr 09 00:39:06 +0000 2012,False,695386730770223104,1193,,1075,2008,27,1,7,Thu Feb 04 23:21:30 +0000 2016
135,Media Blog,3589341403,GULANGGULINGcom,0,"Fine Brothers Entertainment Batal Patenkan Kata “REACT”, Akun YouTube Bebas Copyright https://t.co/Y0D2xRAQ47 https://t.co/tDnCot47fL",Thu Sep 17 02:45:31 +0000 2015,False,695386660163317760,5,"Yogyakarta, Indonesia",199,0,0,1,0,Thu Feb 04 23:21:14 +0000 2016
136,Berbagi semangat!!!,3068088433,quotesemangat,18,"Fine Brothers Entertainment Batal Patenkan Kata “REACT”, Akun YouTube Bebas Copyright https://t.co/4w35drJEv5 https://t.co/MWKILLdpqQ",Sun Mar 08 10:54:10 +0000 2015,False,695386647509094400,22148,Di dunia penuh semangat,529,18,1,0,0,Thu Feb 04 23:21:11 +0000 2016
137,"Hey, I'm Justin | I do thing in Cinema 4D | 19/10/15 ❤ Mariska ❤ | @coloured__sky is mine noobie | Zombie Tijger | #RememberSlain!",301465229,SNTanimations,145,I liked a @YouTube video from @voiceoverfun https://t.co/A0qZxtKiZJ THE FINE BROTHERS ANIMATION PARODY by Sam Green Media,Thu May 19 14:28:11 +0000 2011,False,695385867347558402,552,The Netherlands,13821,145,11445,0,8,Thu Feb 04 23:18:05 +0000 2016
138,,2592904928,RipperG48,394,I liked a @YouTube video https://t.co/wAlfK1OBaQ We REACT™ to the Fine Brothers,Sat Jun 28 10:54:01 +0000 2014,False,695385723906555905,49,,344,394,8,0,2,Thu Feb 04 23:17:30 +0000 2016
